Word,Count
fuses,1
fussy,1
future,6
fwd,1
fyi,2
gadget,1
gadgets,1
gaffers,1
gain,1
gained,1
galanz,5
gallery,1
galley,1
gallon,1
galore,1
game,2
gap,1
gapped,1
garage,4
garagei,1
garbage,1
gas,1
gashed,1
gasped,1
gassing,1
gauge,1
gauges,1
gave,38
gd,1
ge,48
geared,1
geez,1
gem,1
gems,1
general,8
generally,8
generate,1
generation,1
generator,2
generous,1
genius,4
gentle,4
gently,6
genuine,1
genuinely,1
genuis,1
george,1
gerbils,1
geriatric,1
ges,1
get,205
gets,36
getting,46
gfci,1
gfi,1
ghost,4
ghostly,1
ghz,1
giant,4
gift,16
gifted,1
gifting,1
gimmick,1
gimmicks,1
ginormous,1
girl,1
girlfriend,1
girls,1
gist,1
give,38
given,17
gives,9
giving,18
gizmo,1
glad,18
gladly,1
glance,1
glare,1
glaring,1
glass,50
glasses,1
glides,1
glitch,1
gloomy,1
glorified,1
gloss,1
glove,1
glow,1
glowed,1
glowing,1
glued,1
gluten,1
gm,1
go,53
god,4
godsend,1
goes,26
going,58
gold,1
golden,1
goldstar,1
golf,1
gone,6
gonna,1
good,359
goodness,2
goods,1
goodwill,1
google,8
got,112
gotta,2
gotten,13
grab,6
grabbed,1
grace,1
graced,1
gracias,2
grade,1
grading,1
granddaughter,2
grande,3
grandfather,1
grandkids,2
grandma,2
grandmas,1
grandmother,2
grandmothers,1
grandson,2
granite,1
granted,3
granular,1
graphic,1
grasp,1
grat,1
grate,1
grateful,4
grating,1
gravel,1
gray,19
grayish,1
grease,2
greased,1
greasy,2
great,498
greatest,2
greatly,2
green,6
greenwashed,1
grey,11
grid,1
grief,1
grill,22
grilled,2
grilling,2
grills,1
grime,1
grinder,1
grinding,1
grip,1
gripe,3
gripes,1
grippier,1
grippy,1
grips,1
grits,1
groaning,2
grocery,1
grommets,1
grooves,2
gross,1
grossly,1
ground,4
grounded,2
group,1
groups,2
grow,1
growling,1
grown,1
grumbles,1
guarantee,1
guaranteed,1
guard,2
guess,21
guessing,6
guesswork,1
guest,2
guests,1
guidance,1
guide,5
guidelines,1
gulp,1
gummy,1
gun,1
gunk,1
gunked,1
gunmetal,1
gusta,1
gustaron,1
gusto,1
guts,1
guy,8
guys,1
guzzling,1
h,2
ha,2
habe,1
habit,2
habits,1
hace,1
hack,1
had,404
hadnt,1
haha,1
hail,1
hair,1
half,33
halfway,4
ham,2
hamburger,1
hamburgers,1
hamilton,2
hand,12
handbook,1
handed,2
handedly,1
handful,2
handle,70
handled,1
handles,3
handling,1
hands,9
handshake,1
handsome,2
handy,15
handyman,1
hang,4
hanging,1
hangs,1
happen,5
happened,5
happening,3
happens,5
happier,5
happily,1
happy,114
hard,68
harder,9
hardest,1
hardly,4
hardship,1
hardware,2
harrassing,1
harshly,1
has,320
hash,1
hasnt,4
hassle,4
hasta,1
hat,1
hate,5
hated,2
hates,1
hatred,1
haul,1
have,740
havent,63
having,54
havnt,1
hawaii,1
hawk,1
haya,1
hazard,2
hazards,1
he,22
head,1
headache,1
heading,1
headline,1
heads,1
healed,1
health,1
healthier,1
healthy,1
hear,20
heard,7
hearing,2
hears,1
heart,1
heartily,1
heat,134
heated,17
heater,1
heating,98
heatingi,1
heats,103
heatwave,1
heavenly,1
heavier,2
heavily,4
heavy,14
heck,2
hefty,1
height,9
held,4
hell,1
hello,1
help,20
helped,8
helpful,16
helping,1
helplessly,1
helps,9
hence,2
her,29
here,23
hermoso,1
hesitant,4
hesitate,4
hesitating,1
hey,4
hidden,3
hide,2
hides,2
hiding,1
high,35
higher,22
highest,2
highlights,1
highly,42
highs,1
him,2
himself,1
hinder,1
hinge,2
hint,1
his,12
historically,1
history,1
hit,46
hitch,1
hits,1
hitting,7
hmm,1
hmmm,1
hobby,1
hogging,1
hoisted,1
hold,23
holder,1
holders,1
holding,9
holds,12
hole,6
holes,4
holiday,1
holidays,1
hollow,1
holy,1
home,40
homedepot,1
homemade,2
homes,1
honda,1
honest,4
honestly,6
honor,1
hood,4
hook,1
hooks,1
hookup,1
hoops,1
hope,31
hoped,3
hopeful,2
hopefully,8
hopes,4
hoping,11
hora,1
horn,1
horrible,2
horribly,1
horrid,1
horrific,1
horse,2
hospital,1
hosting,1
hot,72
hotdogs,1
hotel,1
hotplate,1
hotter,4
hour,4
hours,10
house,28
housed,1
household,5
households,1
houses,1
houseware,1
housewarming,4
housing,1
how,147
however,63
hubby,1
huge,26
hugely,1
huh,1
hum,4
human,2
humanity,1
humans,1
humidity,3
humm,1
humming,1
humungous,1
hundred,2
hundreds,1
hung,2
hunger,1
hungry,1
hunt,2
hunting,1
hurry,3
hurt,1
husband,13
hutch,1
hype,1
hz,1
i,2658
ice,2
iceberg,1
icons,2
icy,1
id,35
idea,9
ideal,5
identical,10
idiot,1
idk,1
ie,6
if,366
iffy,1
ignore,1
ignored,1
ii,1
iit,1
ikea,2
ill,37
illegible,1
illuminate,2
illuminated,3
illuminates,2
illumination,1
illusion,1
im,181
image,2
images,3
imagine,3
imagined,1
imbedded,1
imicrowave,1
immediately,16
immensity,1
imo,1
impact,1
impaired,2
impairments,1
impatient,1
imperial,1
implemented,1
importance,1
important,14
importantly,2
impossible,6
impossibly,1
impressed,11
impression,2
impressive,2
improperly,1
improve,2
improved,5
improvement,8
improvements,1
improves,1
improving,1
improvise,1
in,1002
inaccurate,1
inadequate,2
inadvertently,1
inall,1
inappropriate,1
inbuilt,1
incandescent,1
incentive,1
incessant,1
inch,20
inches,19
incident,1
inclined,1
include,5
included,12
includes,2
including,11
incnes,1
income,1
incomplete,1
inconsistent,1
inconspicuously,1
inconvenience,4
inconvenient,2
incorporating,1
incorrect,1
increase,4
increased,1
increasing,2
incredible,2
incredibly,5
increments,4
indeed,2
indent,1
indented,1
indents,1
independent,1
index,1
indican,1
indicate,2
indicates,2
indicating,1
indication,1
indicative,1
indicator,1
indispensable,1
individual,1
individuals,1
inducing,1
induction,3
ineffective,1
inefficient,1
inexpensive,11
inexperience,1
infact,1
inferno,1
inflation,1
info,6
inform,1
information,10
informed,2
infuse,1
ingrained,1
ingredients,1
inhibit,1
initial,4
initially,7
initiate,1
initiated,1
injure,1
inmysmallkitchen,1
inner,1
innovations,1
input,7
inputting,1
insanely,1
insert,2
inserting,2
inside,174
insideno,1
insides,1
insists,1
inspect,1
inspected,1
inspecting,1
inspection,1
install,4
installation,4
installed,7
installing,2
installment,1
installs,1
instance,5
instances,1
instant,10
instantly,2
instead,43
instill,1
instrucciones,1
instructed,1
instruction,18
instructional,1
instructions,65
instructs,1
instrumented,1
insulating,1
insulation,1
insure,1
intact,1
intake,1
integration,9
integrity,1
intelligence,1
intelligent,1
intellivision,1
intend,2
intended,7
intense,1
intensity,1
interchangeable,1
interest,1
interesting,4
interface,14
interfere,1
interference,1
interferes,1
interim,1
interior,93
interiorcons,1
interiors,3
intermittent,1
internal,6
internally,1
internals,1
internet,5
interrupt,1
interrupted,1
interrupter,1
interruption,1
intersect,1
intervals,4
intimidated,1
intimidating,1
into,62
intrigued,1
intuitive,25
intuitively,1
invariably,1
invention,1
inversion,1
inverted,1
inverter,40
inverters,1
invest,1
invested,1
investigated,1
investigating,1
investment,1
involved,1
involves,1
inward,1
io,1
ip,1
iphone,1
ironically,1
irregular,1
irrespective,1
irresponsible,1
irritated,1
irritating,5
irritation,1
is,1929
ish,1
island,3
isnt,44
issue,56
issued,1
issues,50
issuesi,1
issuethe,1
isyes,1
it,3048
ita,1
itb,1
itcooked,1
item,50
items,43
ithad,1
itll,8
its,727
itself,24
itthe,4
itthis,1
ive,132
iverall,1
iwould,1
jab,1
jack,1
jackery,4
jacket,1
jackets,1
james,1
jan,1
january,1
japanese,1
jar,1
jarring,1
jars,1
jas,1
jeffrey,1
jeremy,1
jerry,1
jet,2
jettson,1
jilted,1
jingle,1
jinxing,1
job,72
jobs,4
join,1
joke,3
jona,2
jones,1
joy,1
juice,1
juicy,1
juist,1
july,1
jumbled,1
jumbo,1
jump,1
jumping,1
june,1
junk,1
jury,1
just,410
justify,1
justo,1
jut,1
juuuuuust,1
k,1
kaput,1
kardashian,1
keep,58
keeper,4
keeping,9
keeps,12
kenmore,6
kenworth,1
kept,10
kernels,6
kerr,1
kettle,2
key,18
keyboard,4
keypad,34
keypads,1
keypress,1
keypresses,1
keys,16
kg,1
kick,1
kicked,1
kicking,1
kid,1
kidding,1
kids,9
kill,1
killed,1
killer,1
killing,1
kills,1
kind,31
kinda,5
kindle,1
kindly,1
kindness,1
kinds,1
kinesthetically,1
king,2
kiss,1
kisses,1
kit,2
kitchen,160
kitchenaid,1
kitchencons,1
kitchenette,2
kitchens,4
kitty,1
knack,1
knees,1
knew,14
knife,1
knives,1
knob,1
knobs,1
knock,1
knocked,2
know,83
knowing,2
knowingly,1
knowledge,1
knowledgeable,1
known,6
knows,5
knuckle,1
knuckles,1
kohls,1
konk,1
kooky,1
kott,1
kw,1
l,2
la,6
label,5
labeled,1
labeling,1
labels,3
labor,1
lack,6
lacked,1
lacking,3
lady,2
lag,1
laid,4
lame,1
laminate,1
lamp,2
landfill,1
landlord,1
language,1
laptop,1
large,107
largely,1
larger,68
largest,2
las,3
lasagna,1
last,123
lasted,27
lasting,2
lastly,1
lasts,18
latch,19
latched,1
latching,3
late,8
lately,2
later,15
latte,1
latter,1
lattes,1
laugh,1
launch,1
lave,1
law,1
layer,1
layman,1
layout,5
laziness,1
lazy,2
lb,2
lbs,2
lcd,1
le,1
lead,1
leading,2
leads,1
leaflet,1
leak,2
leaking,1
leaks,1
learn,14
learned,9
learning,21
leary,1
least,33
leave,21
leaves,6
leaving,6
led,21
leery,1
left,27
leftover,4
leftovers,39
leg,2
legible,1
legs,1
lemon,2
lemons,1
length,4
lengths,1
les,1
less,80
lesser,2
lessthe,1
let,24
lets,9
lettering,2
letters,5
letting,2
level,69
levellimited,1
levels,15
lever,2
levers,1
lexan,1
lg,12
liberating,1
license,1
licenses,1
lick,1
lid,2
lids,1
lie,2
life,13
lifesaver,1
lifestyle,1
lift,4
lifted,1
lifting,1
light,133
lightbulb,1
lightdoes,1
lighted,6
lighter,7
lightest,1
lighting,13
lightly,1
lightning,1
lights,9
lightweight,9
like,467
liked,22
likely,12
likeno,1
likes,9
liking,4
lile,1
lilliputian,1
limit,2
limitations,1
limited,29
limiting,2
limits,1
limp,1
limpiar,2
line,11
liner,1
lines,3
lining,2
link,3
linkin,1
linking,2
lipstick,1
liquid,2
liquids,5
list,4
listed,9
listen,2
listening,1
listing,1
listings,1
lists,1
lit,18
lite,1
literally,6
literature,1
litle,1
litmus,1
litterally,1
litteraly,1
littitvroom,1
little,191
live,19
lived,4
lives,5
living,9
llego,2
lmk,1
lo,8
load,4
loaded,1
loader,1
loading,1
loads,1
loaf,1
local,4
localized,1
locally,1
locate,2
located,2
location,4
locational,1
locations,1
lock,11
lockdown,1
locked,1
locks,1
loe,1
log,1
logic,2
logical,1
login,2
logo,1
lol,8
lolmy,1
long,82
longer,73
longest,2
longevity,4
longtime,1
look,81
looked,23
looking,93
lookingcons,1
looks,140
looming,1
loose,4
loosens,1
lopsided,1
lord,1
los,1
lose,1
loses,1
loss,1
losses,1
lost,5
lot,84
lots,18
loud,89
louder,22
loudest,4
loudly,2
loudness,1
love,224
loved,11
lovely,1
lover,1
loves,17
lovey,1
loving,4
low,36
lower,33
lowered,1
lowering,1
lowers,1
lowest,2
lows,1
luck,5
luckily,2
lucky,3
luke,1
lukewarm,1
lunch,5
lunches,1
luxury,1
lxwxh,1
m,1
ma,1
mac,1
macaroni,1
machine,35
machines,2
mad,1
made,81
madeby,1
madre,1
magazine,1
magic,5
magical,1
magically,1
magnet,1
magnetic,2
magnetron,4
magnets,1
magnifying,1
mail,1
mailed,1
mailroom,1
main,9
mainly,13
mainstays,1
maintain,1
maintaining,1
maintenance,1
major,9
majority,2
make,109
maker,4
makers,2
makes,66
making,28
male,1
malfunction,1
malfunctions,1
maltratada,1
man,3
manage,1
manageable,1
managed,1
manager,1
manages,1
mandatory,1
manner,1
manual,75
manually,9
manuals,1
manufacture,3
manufacturer,9
manufacturers,5
manufactures,1
manufacturing,2
manuscript,1
many,78
map,1
mar,1
march,2
mario,1
mark,4
marked,3
market,5
marketing,1
markets,1
markings,1
marks,1
markup,1
marred,1
married,1
marshmallows,1
marvel,1
marvelous,2
mas,1
mash,1
masking,1
mass,1
massive,3
master,1
mastered,1
masters,1
mat,4
match,13
matched,4
matches,16
mate,1
material,7
materials,3
mates,1
math,2
matte,1
matter,13
matters,2
max,4
maximize,1
maximum,2
maxing,1
may,48
maybe,39
maytag,1
mcmansion,1
md,1
me,228
mea,1
meager,1
meal,12
meals,18
mean,8
meaning,4
meaningless,1
means,16
meant,7
meantime,1
meanwhile,1
measure,4
measured,5
measurements,8
measures,1
measuring,4
meat,15
meatloaf,2
meats,2
mechanical,1
mechanically,1
mechanism,6
med,1
media,13
medical,1
mediocre,1
medium,8
meet,5
meets,3
mega,1
mei,2
mejor,1
melt,9
melted,1
melting,5
melts,1
member,2
members,1
membrane,2
memeory,1
memories,1
memorization,1
memorize,1
memorized,2
memorizes,1
memory,16
men,1
menos,1
mention,8
mentioned,13
mentioning,1
mentoned,1
menu,6
menus,1
merchandise,1
merley,1
meses,1
mesh,1
mess,6
message,1
messes,2
messing,1
messy,1
met,2
metal,19
metallic,2
meter,1
method,3
methods,1
metric,1
metro,1
mfg,1
mfrs,1
mi,2
mica,3
micfowave,1
michigan,1
micoware,1
micro,28
microcrisp,7
microprocessor,1
micros,1
microve,1
microven,1
microw,1
microwace,1
microware,1
microwavable,1
microwave,1541
microwaveable,2
microwaveconclusion,1
microwavecons,1
microwaveconv,1
microwaved,4
microwavei,5
microwavejuly,1
microwavereally,1
microwaves,142
microwavestand,1
microwavesust,1
microwaving,11
microwavingno,1
micrwave,1
mid,3
middle,8
midea,2
midnight,1
midst,1
midway,1
might,45
mighty,3
mild,1
mildly,1
mile,1
mileage,1
miles,1
milk,2
millions,1
mimic,1
min,15
mind,18
mindful,2
mine,11
mines,1
mini,7
minimal,9
minimally,1
minimize,1
minimum,4
miniutes,1
minor,21
mins,4
minus,1
minuscule,1
minute,66
minutes,109
miracle,2
mircowave,2
mirror,1
mirrored,3
mis,1
misgivings,1
mishandling,1
misleading,1
mismatched,1
misplace,1
misplaced,1
misread,1
miss,12
missed,4
missing,11
mistake,5
mistakes,1
mitt,1
miutes,1
mix,2
mixed,2
mixer,1
mixes,1
mobile,1
moby,1
mode,25
model,98
modelo,1
models,17
moderate,1
modern,13
modernit,1
modes,6
modestly,1
modify,2
modulate,1
moist,2
moisture,15
molecules,1
mom,9
moment,3
momento,1
moments,1
monday,2
money,30
monitor,1
monitors,1
monster,2
monstrosity,1
monstrous,1
month,26
monthes,1
monthly,1
months,59
moon,2
moot,1
more,257
moreover,1
morning,9
mornings,1
mos,1
most,107
mosti,1
mostly,28
mother,8
motion,1
motor,4
mount,3
mounted,4
mounting,1
mounts,1
mouth,1
move,17
moved,15
movement,1
moves,8
movies,1
moving,8
ms,1
msmarthome,4
msmartlife,8
msrcas,1
much,190
muffin,1
muffins,1
muffles,1
mug,10
mugs,2
multi,4
multifunction,1
multifunctional,1
multigenerational,1
multiphase,2
multiple,19
multipurpose,1
multistage,2
multitask,1
multitude,1
munchies,1
munching,1
murrka,1
muscle,1
muscled,1
mushier,1
must,23
mutable,1
mutant,1
mute,16
muted,2
muting,1
muy,12
mv,1
mvo,1
mw,5
mwave,2
mwo,1
mws,1
my,910
myself,17
n,4
na,1
nada,1
nag,1
nah,1
nail,1
nails,2
name,9
named,2
nameplate,1
names,3
nap,1
napkin,1
narrow,1
narrowed,1
nasa,1
nasty,1
natural,1
naturally,3
nature,3
navigate,1
navigating,1
near,6
nearby,2
nearly,13
neat,3
neatly,2
necessarily,1
necessary,8
necessities,1
necessity,1
need,168
needed,93
needing,4
needless,1
needlessly,2
needs,56
negate,1
negative,12
negatives,5
neglected,1
negro,1
neighbor,2
neighborhood,1
neighbors,4
neither,3
nephew,1
nerve,1
nervous,2
nesecitava,1
net,1
network,1
networks,1
never,67
nevertheless,1
new,138
newer,5
newest,1
newfangled,1
newly,2
news,4
next,28
ni,2
nice,238
nicely,23
nicer,6
nicest,1
niche,1
nickel,1
niece,1
night,18
nightmare,1
nights,3
nineties,1
ninja,1
ninjafoodi,1
nit,1
nitpick,2
nitpicky,1
nj,1
no,274
nobody,1
noise,60
noiseless,1
noises,6
noisey,1
noisier,5
noisiest,1
noisily,1
noisy,39
nominally,1
non,5
none,6
noneoverall,1
nonetheless,2
nonexistent,1
nonfunctional,1
nonsense,1
nonvolatile,1
noodles,2
noodling,1
nook,4
nope,1
nor,6
norm,1
normal,20
normally,4
north,1
nose,1
not,702
notably,1
notas,1
notch,1
notches,1
note,11
noted,5
notes,2
nothing,31
notice,8
noticeable,6
noticeably,1
noticed,20
noticing,1
notification,4
notify,1
noting,2
nov,1
novel,1
november,1
now,123
nowadays,2
nowhere,1
nuclear,1
nudge,1
nudged,1
nuff,1
nuggets,3
nuke,4
nuker,1
nukes,3
number,50
numbers,34
numbersthat,1
numbingly,1
numeral,1
numerical,2
numerous,2
nuts,1
ny,1
nyc,1
o,1
oatmeal,11
ober,1
obey,1
object,2
objectionable,1
objections,1
objective,1
obligatory,1
obnoxious,2
obnoxiously,1
obscured,1
observable,1
observation,1
observations,1
observe,1
observed,1
obsessed,1
obstructs,1
obtained,1
obtaining,1
obtrusive,1
obtuve,1
obvious,5
obviously,5
occasion,3
occasional,4
occasionally,5
occasions,1
occassions,1
occupy,2
occupying,1
occur,1
occurred,1
occurs,1
ocd,1
oct,1
october,2
odd,4
oddly,1
odor,1
odyssey,1
of,1184
oferta,1
off,140
offer,6
offered,5
offering,1
offers,5
office,26
offline,1
ofhat,1
often,25
oh,4
ohh,1
oil,2
oiler,1
ok,23
okay,17
ol,1
old,242
older,24
om,1
omelettes,1
omg,2
omission,1
on,690
once,49
one,723
onei,1
ones,17
online,19
only,300
ontime,1
onto,2
opaque,1
open,141
opened,20
opener,2
opening,26
opens,12
operate,28
operated,1
operates,5
operating,9
operation,27
operational,2
operations,2
opinion,6
opinions,1
opportunity,2
opposed,4
opposite,1
opted,3
optimum,1
option,40
options,35
or,406
orbit,1
ordenar,1
order,22
ordered,29
ordering,4
orders,1
ordinary,1
oriented,1
original,13
originally,3
oriinal,1
orville,1
ostensible,1
oster,1
ostetrizer,1
other,217
others,22
otherwise,32
otoh,1
otr,1
ouch,1
ought,1
ounce,1
ounces,3
ounve,1
our,227
ours,6
ourselves,1
ourside,1
out,244
outage,3
outcome,1
outdoor,1
outer,4
outlast,1
outlasts,1
outlet,6
outlets,1
outliers,1
outlive,1
outperformed,1
output,8
outputs,1
outrageous,1
outright,1
outside,19
outstanding,4
outweighs,1
oven,315
ovens,30
over,120
overall,68
overcook,3
overcooked,4
overcooking,3
overcooks,1
overcurrent,1
overdone,1
overdue,1
overestimated,1
overflow,1
overflows,1
overhang,1
overhaul,1
overhead,1
overheat,4
overheated,1
overheating,2
overheats,1
overjoyed,1
overkill,1
overlaps,1
overlook,1
overly,5
overnight,1
overnighted,1
overpromise,1
overpushbutton,1
overs,5
overshooting,1
oversight,2
oversized,1
overstressed,1
overthe,1
overtly,1
overuse,1
overwhelmed,1
own,13
owned,33
owners,12
ownership,1
owning,1
oy,1
oz,8
p,3
paces,2
pack,2
package,11
packaged,9
packaging,13
packed,8
packet,1
packets,1
packing,5
packs,1
pad,28
padding,1
pads,5
pagar,1
page,11
paid,14
pain,10
painful,1
paint,8
painted,5
painters,1
pair,1
paired,1
pairing,1
pairs,1
pajamas,1
pan,13
panansonic,1
panasomic,1
panasonic,98
panasonics,2
pandemic,3
panel,58
panels,1
panic,1
panicked,1
paninis,1
panko,1
pannel,1
pans,2
pansonic,1
pantry,5
paper,10
papers,1
paperwork,1
par,2
para,4
parameters,1
paramount,1
parchment,1
parece,1
parecer,1
parent,1
parents,3
park,1
parrots,1
part,34
partial,1
partially,1
particle,1
particular,7
particularly,5
parts,6
party,2
pass,2
passably,1
passed,2
passes,2
passive,1
password,1
past,13
pasta,5
paster,1
patent,1
patience,3
patient,1
patiently,1
patio,1
patty,1
pause,1
paused,1
pay,15
payed,1
paying,2
paykel,1
payless,1
payment,1
payments,1
pc,1
pd,1
pdf,3
pe,1
peace,3
pealing,1
peanut,1
peas,1
peculiar,1
peeks,1
peel,2
peeled,1
peeling,6
peeper,1
peeve,1
peeves,1
pennies,1
penny,2
pensaba,1
people,39
peoples,1
pepperoni,1
peppers,1
per,8
perceive,1
percent,2
percentage,1
perchase,1
percise,1
percolator,1
perfect,182
perfectairfryer,1
perfectamente,1
perfected,1
perfection,6
perfectley,1
perfectly,69
perfecto,1
perfectpopcorn,1
perform,2
performance,16
performed,4
performer,1
performes,1
performing,1
performs,9
perhaps,8
perimeter,1
period,6
periodic,1
periodically,1
periods,1
permanent,2
permanently,1
pero,5
perplexing,1
perrrrrfect,1
persisted,1
persistent,1
persistently,1
person,22
personal,3
personality,1
personalized,1
personally,5
persons,1
perspective,1
pet,1
petite,1
pewter,1
phase,1
phenomenally,1
phew,1
phone,16
phones,1
photo,7
photograph,1
photographs,1
photos,2
phus,1
physical,2
physically,2
pic,2
pick,4
picked,5
picking,1
picks,1
pickup,1
picky,1
pics,1
pictograms,1
pictorial,1
picture,8
pictured,1
pictures,9
pie,4
piece,20
pieces,6
pies,1
pig,1
piled,1
pinch,1
pint,1
piping,1
pirates,1
pisses,1
pitfalls,1
pity,1
pivot,1
pivots,1
pixel,1
pizza,31
pizzas,2
place,32
placed,12
placement,4
places,4
placing,2
plain,4
plan,8
plane,1
planned,2
planning,2
plans,1
plant,1
plastered,1
plastic,29
plasticlooking,1
plate,110
plateado,1
plates,31
platform,1
platinum,1
platter,6
platters,1
play,5
playe,1
played,1
playing,2
pleaed,1
pleasant,4
pleasantly,5
please,9
pleased,40
pleasent,1
pleases,1
pleasing,3
pleasure,1
plenty,21
plethora,1
plug,14
plugged,6
plugging,3
plus,38
poached,1
pocket,1
pockets,4
poco,2
point,31
pointing,2
points,3
policies,1
policy,1
polite,2
pollution,1
pomeranian,1
pool,1
poor,6
poorly,2
pop,19
popcorn,112
popped,6
popper,2
popping,6
pops,4
popular,1
por,3
porch,1
pork,1
porque,1
portable,4
portion,3
portions,2
pos,1
position,6
positive,4
positives,1
possibilities,1
possibility,1
possible,8
possibly,5
post,3
posted,2
posti,1
posting,1
pot,7
potato,11
potatoes,22
potential,2
potentially,2
pots,2
poultry,2
pound,5
pounds,2
poured,1
pouring,1
power,232
powered,5
powerful,81
powerfull,1
powerfulthings,1
powerhorse,1
powerhouse,1
powering,1
practical,4
practically,1
practice,2
practices,1
practico,1
praises,1
pre,5
precio,4
precious,1
precise,2
precisely,1
precision,2
predecessor,1
predictor,1
pref,1
prefab,1
prefect,1
prefer,11
preferable,2
preferably,1
preference,4
preferred,5
prefers,1
preformatted,1
preforms,1
preheat,8
preheating,1
preheats,1
prejudge,1
prejudice,1
premature,1
prematurely,1
premise,1
premium,1
preoccupied,1
prep,1
preparation,1
prepare,5
prepared,4
preparing,2
prepped,1
preprogrammed,5
prescribed,1
present,2
presentation,1
presently,1
preset,17
presets,21
press,90
pressed,8
presses,5
pressing,23
pressure,5
presto,1
presumably,1
prettier,1
pretty,86
prevent,6
prevented,1
prevents,1
previous,57
previously,12
prfectly,1
price,174
priced,12
prices,2
pricey,4
pricing,1
primarily,4
primary,4
prime,6
primero,1
print,6
printed,6
printer,1
printing,1
prints,1
prior,9
pro,2
probably,39
probe,2
problem,77
problema,1
problematic,1
problems,31
problemthe,1
procedure,1
proceed,1
proceeded,1
process,18
processes,1
processing,1
proclaim,1
produce,1
produced,1
produces,2
product,100
production,1
producto,4
productoh,1
products,18
professional,5
professionalism,1
profile,2
program,13
programed,1
programing,3
programm,1
programmable,2
programmed,6
programming,6
programs,2
progress,1
progressively,1
project,1
prolong,1
promise,2
promised,4
promises,1
promote,1
prompt,2
promptly,2
promptness,1
prone,1
prongs,1
proof,1
proofing,1
proofreading,1
prop,1
propane,1
proper,6
properly,16
proportional,1
proportionately,1
pros,6
protect,1
protection,2
protective,4
protector,2
protects,1
protein,1
protruding,1
proud,2
prove,1
proved,1
proven,1
provide,2
provided,5
provider,1
provides,4
providing,4
pry,1
prying,1
ps,1
psh,1
pues,1
pull,25
pulled,4
pulling,4
pulls,1
pulse,2
pulses,1
pulsing,2
pumpkin,1
punch,6
punted,1
pup,1
puppy,1
purchace,1
purchase,77
purchased,66
purchasers,1
purchases,2
purchasing,9
purely,1
purpose,8
purposeful,1
purposely,1
purposes,6
push,100
pushbutton,8
pushed,10
pushes,5
pushing,14
pusuing,1
put,98
puts,4
putting,11
pyrex,4
qc,1
qr,2
qualities,1
quality,53
quantities,1
quarantined,1
quarks,1
quart,2
quarter,1
quarts,1
quasar,1
que,9
question,2
questionable,1
questioned,1
questions,3
quibble,1
quiche,1
quick,55
quicken,1
quicker,5
quickly,65
quicklyit,1
quickness,1
quiet,125
quieter,25
quietest,5
quietly,13
quietness,1
quietpower,1
quiets,1
quirk,2
quirks,2
quirky,1
quit,9
quite,59
quitely,1
quits,1
quitting,1
r,2
rack,10
racks,4
radar,1
radiation,1
radiative,1
radius,1
rag,1
raids,1
raining,1
raise,1
raised,2
raising,1
rambunctious,1
ramen,2
ran,1
random,1
randomly,3
rang,1
range,21
rap,1
rapidez,1
rapido,1
rarely,11
rate,4
rated,10
rates,1
rather,38
rating,15
ratings,4
ratio,1
rattle,2
rattles,2
rattling,1
raven,1
raw,3
rca,3
re,1
reach,9
reachable,1
reached,1
reaches,1
reaction,2
reactions,1
read,103
readable,3
reader,1
reading,18
readjust,1
readjustment,1
ready,16
real,23
realign,1
realistic,1
reality,1
realize,9
realized,13
realizing,1
reallly,1
really,223
realtivly,1
reapply,1
rear,3
rearrange,1
reason,40
reasonable,13
reasonably,5
reasons,8
reassemble,1
rebate,1
reboot,1
reboots,1
rebox,1
rebrand,1
rebrands,1
rec,2
recall,3
reccomend,1
recede,1
receipt,2
receive,4
received,23
receiver,1
receiving,2
recent,2
recenter,1
recently,12
receptacle,1
recess,1
recessed,1
rechecked,1
recieved,2
recipe,5
recipes,6
recipient,1
reclaim,1
recliner,1
recognition,1
recognize,2
recomed,1
recomending,1
recomiendo,2
recommend,84
recommendation,2
recommendations,1
recommended,16
recommending,1
recommends,1
reconnects,1
recoommend,1
record,2
recover,1
recovery,1
recreation,1
rectangle,2
rectangles,1
rectangular,2
recurring,1
recycle,1
recycled,1
recycling,1
red,16
redenbacher,1
redoing,1
redone,1
reduce,5
reduced,4
reduces,2
reducido,1
reducidos,1
reducing,1
reduction,1
reenter,1
refer,1
reference,4
referencei,1
referencing,1
referred,1
referring,1
refers,1
reflect,1
reflecting,1
reflection,1
reflective,2
reflects,1
refrig,1
refrigerated,2
refrigerator,4
refrigerators,1
refund,5
refunded,1
refurbished,2
refusal,1
refused,1
regarded,1
regarding,2
regardless,1
regards,1
region,1
register,4
registered,1
registers,2
registration,1
regret,1
regrets,2
regular,22
regularly,2
regulate,1
reheat,67
reheatable,1
reheated,7
reheater,1
reheating,58
reheats,9
reinstallations,1
reinstalling,1
rejected,1
related,3
relatedly,1
relative,1
relatively,9
relay,1
relays,1
relearn,1
release,10
released,1
releases,1
releasing,1
relevant,2
reliability,3
reliable,12
reliably,2
relic,1
relied,1
relies,1
remain,2
remained,2
remaining,4
remains,1
remarkably,1
remarking,1
remarks,1
remedied,1
remember,11
remembered,1
remembering,1
remind,4
reminded,1
reminder,5
reminders,1
reminding,1
reminds,1
reminiscent,1
remodel,5
remodeled,4
remodeling,1
remote,2
remotely,1
removable,6
remove,14
removed,8
removing,6
rendered,1
rendering,1
