Word,Count
grams,1
granddaughter,1
grande,1
grandmother,1
grandparents,1
grandson,1
granted,2
grapes,1
grasp,1
grasps,1
grass,1
grateful,1
grating,1
gray,5
grease,3
greasy,1
great,119
greater,1
greatly,1
greedy,1
green,3
greeted,1
grew,1
grey,3
grid,1
grill,3
grilled,1
grilling,1
grills,1
grinding,15
grinds,1
grip,3
gripe,2
gripped,1
grippy,1
groaning,1
groans,1
groove,1
grooved,1
grooves,2
gross,1
ground,4
grounded,1
grounding,1
group,2
grow,1
growels,1
growing,1
growl,1
grown,1
growth,2
grudgingly,1
grumbling,1
guang,1
guarantee,1
guaranteed,1
guaranteeing,1
guarantees,1
guaranties,1
guard,1
guess,52
guessed,1
guessing,2
guesstimate,1
guestimating,1
guests,1
guidance,1
guide,6
guideline,1
guides,1
guru,1
guy,1
guys,1
h,2
ha,3
habits,1
had,493
hadissues,1
hadnt,9
hair,1
half,50
halfway,1
hallmark,1
hallway,1
hamburger,1
hamilton,3
hand,11
handful,3
handicapped,1
handle,22
handled,4
handles,2
handling,1
hands,9
handsome,1
handy,2
hang,3
hanging,1
happen,18
happened,37
happening,7
happens,13
happier,1
happily,2
happy,33
har,1
hard,67
harder,6
hardly,6
hardware,1
harness,1
harsh,1
has,264
hasnt,5
hassle,15
hasta,1
hastily,1
hate,20
hated,2
hating,1
haul,3
have,746
havent,17
having,58
hawaii,1
haywire,1
hazard,20
hazardous,1
hb,1
he,21
head,3
headache,4
headaches,1
headed,1
heading,1
headline,1
health,1
healthy,3
heap,1
hear,24
heard,25
hearing,4
hears,1
heart,1
heartbeat,1
heat,192
heated,28
heating,120
heatingi,1
heats,33
heatscapes,1
heaven,1
heavier,4
heavily,3
heavy,23
heck,2
height,3
held,2
hell,6
hello,1
help,51
helped,4
helpful,10
helpline,3
helps,3
hence,1
her,17
here,27
heroes,1
hesitate,1
hesitated,1
hesitation,1
hesitations,1
hey,1
hidden,2
hide,1
hides,1
high,28
higher,12
highest,2
highlight,1
highlighted,1
highly,6
him,4
hinges,1
hire,1
his,1
hissing,1
history,2
hit,26
hits,3
hitting,5
hm,1
hmm,1
hmmm,1
hmmmm,1
hold,28
holder,3
holding,11
holds,4
hole,3
holes,6
holiday,1
hollow,1
holy,1
home,37
homemade,1
homeowners,1
honest,2
honestly,5
honesty,1
honor,7
honorable,1
honored,1
honoring,1
hook,1
hooked,3
hooking,1
hoooowever,1
hoops,2
hope,25
hoped,6
hopefully,11
hopes,2
hoping,12
horizontal,1
horrendous,1
horrible,37
horribly,2
horrid,2
horrific,1
horror,1
hospital,1
host,1
hot,83
hotdogs,1
hotel,1
hotpockets,1
hotspot,1
hotter,4
hottest,1
hounding,1
hour,13
hours,21
house,44
household,8
houses,1
housewarming,1
housing,3
how,110
however,69
howls,1
hubby,1
huge,26
hugely,1
huh,1
hum,8
human,6
humidity,1
huming,1
hummed,1
humming,4
humor,1
hums,1
hundred,3
hundreds,1
hung,3
hungry,1
hunk,2
hunt,1
hurry,1
hurt,1
hurts,1
husband,15
hype,1
hz,1
i,2865
iam,1
ice,2
icrowaveto,1
id,35
idea,17
ideal,1
ideally,1
identical,2
identified,1
idiot,1
idiotic,1
idk,1
idle,1
idling,1
ie,3
if,331
iffy,1
ignore,3
ignored,2
ignores,1
ignoring,1
ill,43
illogical,1
illuminating,1
im,163
image,2
images,1
imagine,6
imagined,1
immaculately,1
immage,1
immediate,1
immediately,32
immensely,1
imo,3
impaired,2
import,1
important,8
importantly,1
impossible,16
impressed,4
impression,7
impressions,1
impressive,2
impresssd,1
improper,1
improperly,2
improve,1
improved,1
improvement,1
improves,1
in,1064
inability,1
inaccuracy,1
inaccurate,3
inadequate,3
inappropriate,1
inbetween,1
inc,2
incandescent,2
incapable,1
inch,11
inches,12
incident,3
incinerates,1
include,6
included,12
includes,1
including,7
income,4
incompetence,1
incomplete,1
inconsistency,1
inconsistent,5
inconsistently,1
inconvenience,1
inconvenient,2
incorporating,1
incorrect,1
incorrectly,1
increase,2
increased,3
increasing,1
increasingly,1
incredible,1
incredibly,4
increment,1
increments,1
indeed,1
indentations,1
indents,1
independent,2
india,1
indian,1
indicate,1
indicated,3
indicates,1
indicating,1
indication,1
indicator,1
individual,1
individuals,1
industrial,1
inedible,1
inefficient,1
inept,1
inevitably,1
inexcusable,1
inexpensive,8
inexplicably,1
infamous,1
inflated,1
inflates,1
info,10
inform,3
information,16
informed,3
informing,1
infrequent,1
infrequently,1
infuriatingly,1
inherent,1
initial,6
initially,6
initials,1
initiate,1
injured,1
injuries,1
injury,1
innard,1
inner,6
inoperational,1
input,4
inputs,2
inputting,1
inquiries,1
inquiry,1
insane,1
insecticide,1
insert,1
inserted,1
inserts,1
inside,204
insidedo,1
insisted,1
inspect,1
inspected,3
inspecting,1
inspection,1
inspire,1
insstructions,1
instagram,1
install,3
installation,1
installationof,1
installed,9
installing,1
instance,4
instant,1
instantaneously,1
instantly,1
instead,27
instinct,1
instructed,3
instructing,1
instruction,15
instructions,50
instructionsturning,1
insturctions,1
insufficient,1
insulation,2
insult,1
insulting,1
insurance,5
insure,1
integrate,1
integrated,1
integration,14
integrations,1
intelligent,1
intelligently,1
intend,1
intended,3
intending,1
intense,1
intensive,1
intention,1
intentional,1
interest,1
interested,1
interesting,1
interestingly,1
interface,8
interference,1
interferes,1
interim,1
interior,57
interlock,1
intermittent,4
intermittently,6
internal,13
internally,2
international,2
internet,9
interrupt,1
intervals,1
inteverted,1
into,78
intuitive,7
inv,1
invalid,1
invent,1
invented,1
inventive,1
inverted,1
inverter,16
invest,1
invested,1
investing,2
investment,1
invisible,3
invitation,1
invoice,1
involved,2
involves,1
iot,1
ipad,1
iphone,2
ir,1
ironically,1
irritant,1
irritated,1
irritates,1
irritating,3
irritation,2
irs,1
is,1379
isalready,1
island,1
isnt,44
isolated,1
issue,69
issued,3
issues,33
issuewith,1
issuing,1
it,3546
ita,1
italian,1
itbut,1
item,104
items,33
itll,8
its,470
itself,49
itthe,2
itthis,2
itvwere,1
ive,121
iven,1
jab,1
jackpot,1
jam,1
jammed,2
jamming,1
jan,4
january,9
janury,1
japanese,1
jar,2
jenny,1
jerk,1
jerked,1
jerking,1
jerky,1
jet,1
jiggle,1
job,25
jobs,1
joke,5
jostled,1
judge,1
judgement,1
juice,1
july,16
jump,3
jumped,3
jumping,1
jumps,1
jun,1
june,12
junk,37
junky,1
just,437
justtified,1
juts,1
juuuust,1
kafkaesque,1
kamala,1
kansas,1
kaput,1
keep,44
keeping,8
keeps,16
kelsey,1
kenmore,4
kenwood,1
kept,27
kernel,1
kernels,7
key,15
keyboard,3
keyed,1
keypad,33
keypads,1
keys,4
keystroke,1
keystrokes,1
kick,2
kicked,1
kicker,1
kicks,1
kid,3
kidding,2
kids,7
kiley,1
kill,6
killed,1
kills,1
kilter,1
kind,21
kinda,4
kindly,3
kinds,1
kiss,1
kit,1
kitchen,83
kitchenaid,2
kitchens,1
klunky,1
klystron,2
knew,9
knife,1
knob,3
knobby,1
knock,2
knocked,2
knocking,1
knocks,1
know,70
knowing,6
knowledge,1
known,8
knows,7
knuckles,1
kodiak,1
kohls,1
konked,1
l,1
la,1
label,11
labeling,3
labelling,1
labels,4
labyrinth,1
labyrinthine,1
lack,8
lacking,3
lacks,3
lady,3
laid,1
lake,1
lame,1
laminate,1
lamp,1
landfill,6
landfills,1
language,1
large,32
larger,14
largest,1
lasagna,1
lasagne,1
last,150
lasted,75
lasteed,1
lasting,2
lastly,3
lasts,9
latch,13
latches,2
late,17
lately,1
later,57
latin,1
latter,1
laughed,1
lay,1
layer,2
layout,2
lazy,3
lb,1
lbs,3
lcd,1
le,1
lead,1
leading,2
leads,2
leak,4
leakage,1
leaked,1
leaking,4
leaks,3
leans,1
learn,4
learned,6
learning,1
least,39
leastjust,1
leather,1
leave,15
leaves,7
leaving,3
led,23
leery,1
left,28
leftovers,8
leg,4
legal,1
legitimate,1
legitimately,2
legs,8
lemon,9
length,1
lengths,1
lengthy,1
lentils,1
less,93
lesser,1
lesson,3
let,21
lets,4
letter,1
lettering,1
letters,3
letting,3
level,35
levelers,1
levels,7
levelsthat,1
lever,2
lexington,1
lg,6
liability,1
licensed,1
lick,1
lid,1
lie,4
lied,1
lies,1
life,29
lifecycle,1
lifeline,1
lifespan,1
lifestyle,1
lifetime,2
lift,4
lifted,1
lifting,1
lifts,1
light,177
lightbulb,2
lighted,2
lightedbuttons,1
lighter,1
lighting,6
lightly,6
lightning,1
lights,26
lightweight,4
like,331
liked,22
likely,15
likes,1
likewise,1
liking,1
limit,1
limitations,1
limited,13
limits,1
limp,2
line,18
lined,1
liner,1
lines,1
linger,1
lingering,2
lining,1
link,6
linked,1
linking,1
links,1
liottle,1
lip,1
liquid,5
liquids,2
list,6
listed,16
listen,3
listened,4
listening,1
listing,4
lit,9
lite,1
literally,17
literary,1
literature,1
lithium,1
litlte,1
little,79
littler,1
live,28
lived,3
lives,3
livid,1
living,4
llc,1
llega,1
llego,1
llittle,1
lmao,1
lmited,1
lo,3
load,3
loaded,1
loaned,1
local,9
locally,3
locate,3
located,2
location,3
locations,2
locator,1
lock,4
lockdown,1
locked,1
lockout,1
log,1
logged,1
lol,3
lolpro,1
long,78
longer,88
longevity,1
longtime,1
look,55
looked,43
looking,51
looks,60
loooks,1
loops,1
loose,9
loosen,1
loosened,1
loosing,2
lopsided,1
los,1
lose,4
loses,2
losing,3
loss,1
losses,1
lost,8
lot,51
lots,11
loud,125
louder,7
louderjunksave,1
loudest,4
loudly,4
lousy,2
love,28
loved,23
lovely,3
loves,1
loving,1
low,29
lower,15
lowered,2
lowering,3
lowes,1
loyalty,1
lst,1
ltd,1
lubricants,1
lubricate,1
lubricating,1
luck,18
luckily,8
lucky,3
luddite,1
lugging,1
luke,3
lukewarm,3
lunch,3
lured,1
lying,1
m,1
machine,40
machinery,1
machines,1
mad,1
maddening,1
made,86
maggots,1
magic,4
magically,1
magnet,2
magnetic,2
magnetron,12
magnetrons,1
magnifying,1
mail,8
mailbox,1
mailed,1
mailing,1
main,9
maine,1
mainly,8
mainstays,1
maintained,2
maintenance,1
major,9
majority,1
make,90
makers,1
makes,76
making,61
mal,1
malefunctioning,1
malfunction,5
malfunctioned,4
malfunctioning,1
mammoth,1
man,3
manage,3
managed,2
management,1
manner,3
manu,1
manual,57
manually,10
manuals,3
manuel,1
manufactored,1
manufacture,4
manufactured,3
manufacturer,24
manufacturers,9
manufactures,2
manufacturing,8
many,62
mar,1
march,13
margarine,1
marginal,2
margo,1
mark,10
marked,3
market,3
marketed,1
marketing,1
marking,1
markings,1
marks,3
martians,1
mary,1
mashed,1
mass,1
massage,1
massive,3
master,1
masters,1
mat,1
match,6
matched,1
matches,1
matching,1
material,8
materials,3
math,2
matsushita,1
matt,1
matter,21
matters,1
max,1
maxed,1
maximum,1
may,52
maybe,59
mcrowave,1
me,269
meal,5
meals,8
mean,10
meaning,3
meanly,1
means,18
meant,4
meantime,3
measly,1
measure,4
measured,3
measurement,1
measurements,4
measures,1
measuring,3
meat,12
meatball,1
meatloaf,1
meats,1
mechanic,1
mechanical,2
mechanics,1
mechanism,10
media,27
medic,1
medical,1
mediocre,3
medium,5
meeting,2
meets,1
mega,1
meh,1
mei,1
melt,8
meltdown,1
melted,7
melting,8
melts,2
member,3
members,1
membrane,3
memorize,2
memory,3
mention,11
mentioned,7
mentioning,1
menu,3
menus,1
merchandise,1
mere,1
merely,1
mesh,1
mess,4
message,12
messed,4
messes,1
messing,1
messy,1
met,3
metaal,1
metal,33
metallic,1
meter,2
method,1
methods,1
meticulous,1
meyer,1
mfd,1
mfg,1
mhome,1
mi,1
mic,2
micowave,2
micrewave,1
micro,16
microbe,1
microblaster,1
microcontroller,1
micron,1
microondas,2
microphone,1
microware,1
microwavable,3
microwave,1524
microwaveable,2
microwaved,5
microwavei,3
microwavel,1
microwaveless,1
microwaves,114
microwavewant,1
microwaving,13
mid,5
middle,23
midea,7
midway,1
might,32
migraines,1
mildew,1
mildly,1
mile,1
miles,6
military,1
milk,1
million,3
millions,1
min,20
mincon,1
mind,8
minded,1
mine,15
mini,1
minimal,4
minimize,1
minimized,1
minimum,1
minor,5
mins,6
minus,1
minuses,1
minute,45
minutes,158
mircowave,1
mircrowave,1
miro,1
mirror,3
mirrored,3
mirrors,1
misaligned,3
misclassified,1
miserably,2
mishandling,1
mishap,1
misjudged,1
misleading,4
misled,3
mismatched,1
misplaced,1
miss,6
missalighned,1
missed,6
missing,12
mississippi,1
misspellings,1
mistake,8
mistaken,1
mistakes,1
mitigate,1
mix,2
mixing,1
mo,3
moaning,2
moarn,1
mocrowave,1
mode,14
model,81
models,8
moderate,3
moderately,1
modern,2
modes,3
modify,1
moist,1
moisture,19
moisure,1
mold,3
molded,1
molding,1
molecules,1
molesto,1
mom,6
moment,7
moments,1
momths,1
monday,3
money,114
monitor,2
monitoring,1
monitors,1
monster,1
month,69
months,342
moon,1
mop,1
mopped,1
mor,1
moral,1
more,186
morning,13
mornings,1
mortar,3
mos,1
most,53
mostly,13
mother,8
motherboard,3
motion,3
motivate,1
motor,15
mount,1
mountain,1
mouser,1
mouth,1
move,11
moved,13
movement,3
moves,10
movie,1
moving,8
mr,1
mri,1
ms,1
msmart,1
msmarthome,1
msmartlife,5
mths,1
mts,1
much,105
mudt,1
muffin,3
muffins,3
mug,13
mugs,1
multi,1
multifunction,1
multifunctional,1
multiple,21
multipurpose,1
multistage,1
multitask,1
mushy,1
must,19
mute,2
muted,1
mutei,1
muting,2
muy,2
mw,7
mws,1
my,632
myelderly,1
myles,1
myself,8
mysmartlife,1
n,1
nada,1
nagging,1
nail,2
name,18
named,1
namely,1
names,1
napkin,1
narrow,1
narrowed,1
narrower,1
nation,1
naturally,1
nature,1
nay,1
nbd,1
neanderthals,1
near,14
nearby,3
nearest,2
nearly,7
neat,1
neatly,1
necessarily,1
necessary,4
necklace,1
need,97
needed,45
needing,4
needless,6
needs,18
needy,1
negative,9
negativo,1
neglected,1
neither,6
nervous,3
nesting,1
network,3
never,180
nevertheless,1
new,141
newer,3
newest,1
newness,1
news,1
newspaper,1
next,44
ni,1
nibbling,1
nice,58
nicely,6
nicer,2
night,14
nightmare,1
nights,1
nilly,1
nine,2
nineteen,1
ninja,1
nline,1
no,368
nobody,2
noise,92
noises,20
noisey,2
noisier,3
noisiest,3
noisy,32
noixes,1
non,4
nondescript,1
none,15
nonetheless,1
nonexistant,1
nonexistent,3
nonfunctional,4
nonsense,1
nonvolatile,1
noodle,1
noodles,1
nooks,1
nope,5
nor,9
nordicware,1
norm,1
normal,32
normally,8
nornally,1
north,1
nostalgic,1
not,1119
notable,1
notches,1
note,6
noted,4
nothinf,1
nothing,80
notice,11
noticeable,3
noticeably,3
noticed,45
noticing,2
notification,1
notify,1
noting,1
notnew,1
nov,3
november,14
now,256
nowadays,1
nowhere,7
noxious,1
nr,1
ntp,1
nuggets,1
nuisance,1
nuke,2
number,76
numbering,1
numbers,30
numerals,1
numeric,1
numerical,1
numerous,4
nurse,1
nuts,1
nuwave,1
ny,1
nyc,1
o,1
oatmeal,6
obfuscation,1
object,2
objects,1
obnoxious,3
obnoxiously,1
obscured,1
observation,1
observations,1
observe,1
observed,1
obsolescence,3
obtain,1
obtrusive,1
obvious,4
obviously,11
occasion,1
occasional,3
occasionally,9
occasions,4
occur,3
occured,1
occurred,3
ocd,1
ocean,1
oct,3
october,19
odd,3
oddly,1
odor,10
odors,1
oem,1
of,1334
ofcourse,1
off,234
offense,1
offer,8
offered,4
offering,1
offers,3
office,15
offices,1
officially,1
offline,1
offset,1
often,33
oh,13
oil,3
ok,36
okaaaay,1
okay,16
old,137
older,16
omg,2
ominous,1
omits,1
omitted,1
on,856
once,52
onder,1
one,558
onei,1
ones,12
onesat,1
ongoing,1
onion,1
online,28
only,314
onto,8
onwards,1
onyl,1
open,121
opened,48
openedvery,1
opener,2
opening,25
openonly,1
opens,6
operatate,1
operate,17
operated,3
operates,3
operating,8
operation,14
operationally,1
operations,3
operativo,1
operator,1
opinion,7
opposed,1
opposite,1
opt,1
opted,2
option,18
options,10
optionturntable,1
or,345
orange,1
ordeal,1
order,42
ordered,40
ordering,6
ordinarily,1
ordsred,1
organization,1
origin,1
original,23
originally,3
orville,1
oscar,1
ot,1
other,165
others,25
otherwise,18
otherwize,1
oud,1
ought,1
ounces,1
our,96
ours,4
out,369
outage,1
outbreak,1
outcome,1
outer,6
outlast,1
outlet,14
outlets,10
outlive,1
outlives,1
outperformed,1
output,1
outrage,1
outrageously,1
outreached,1
outset,1
outside,33
outsides,1
outsourced,1
outstanding,1
outwards,1
outweighs,1
oved,1
oven,204
ovens,12
ovenvery,1
over,152
overal,1
overall,15
overbuttons,1
overcame,1
overcooked,3
overcooks,1
overcrowded,1
overflowed,1
overhang,1
overheat,3
overheated,8
overheating,6
overheats,3
overlaps,1
overlay,1
overload,1
overloaded,1
overlook,1
overly,2
overnight,3
overpacked,1
overpaid,1
overpriced,3
overs,3
overseas,1
oversight,1
oversized,2
overthe,1
overtime,1
overuse,1
overused,1
overusing,1
overwhelm,1
overworked,1
owes,1
owl,1
own,20
owned,28
owners,3
ownership,2
owning,6
owns,1
oxygen,1
oz,5
ozony,1
p,1
pace,1
pacific,1
pack,6
package,15
packaged,7
packages,3
packaging,15
packed,4
packing,6
pad,30
pads,3
page,6
pages,4
paid,28
pain,9
painless,1
paint,23
painted,1
painting,1
pair,1
palm,1
pamphlet,1
pan,11
panasonic,152
panasonics,11
pancake,1
pancakes,1
pandemic,1
panel,75
panels,1
panned,1
pannel,1
pannell,1
pans,1
pantry,1
paper,15
papers,1
paperweight,3
paperwork,2
par,2
para,1
paralyzed,1
parameters,1
paraphrasing,1
parents,4
part,40
partial,2
partially,2
participated,1
particles,1
particular,10
particularly,4
partly,1
partner,1
partnerships,1
parts,24
partway,1
party,3
pasado,1
pass,6
passed,8
passes,1
passing,1
past,47
pasta,3
path,1
pathetic,3
patience,1
patient,1
patio,1
pattern,2
pattie,1
patty,1
pause,2
pay,37
payed,1
paying,6
payment,3
pc,1
pdf,2
peaks,1
pealing,1
peanut,1
peas,1
peck,1
peculiar,1
peel,3
peeled,2
peeling,15
peelings,1
peels,1
peeve,1
peg,1
peice,1
peices,1
penalized,1
pencil,1
penetrates,1
penny,1
people,34
peoples,1
pepperidge,1
peppers,1
per,11
perceive,1
percent,1
perfect,27
perfectly,12
perfectlycons,1
perforated,2
perforations,1
perform,4
performance,8
performed,2
performing,1
performs,1
perhaps,6
period,18
periodically,1
periods,1
perk,1
permanently,4
permeant,1
permission,1
permissions,1
pero,1
perplexed,1
persevere,1
persistent,1
person,32
personal,4
personally,3
personas,1
persons,3
perspiration,1
pet,2
petrified,1
petrify,1
pf,2
phenomenon,1
philippines,1
phone,42
phonecalls,1
phones,1
phoning,1
photo,11
photographing,1
photographs,1
photos,6
phrase,1
phthalates,1
physical,4
physically,3
pic,2
pick,9
picked,4
pickup,1
pics,2
picture,17
pictured,2
pictures,10
piece,49
pieces,8
piercing,1
pile,1
pilling,1
pingable,1
pins,1
piping,1
pissed,1
pita,1
pitch,2
pitched,2
pixel,1
pizza,11
pizzas,2
pkg,2
pl,1
place,37
placed,8
placement,1
places,6
placing,3
plain,3
plan,8
plane,1
planned,1
planning,2
plant,1
planting,1
plare,1
plastic,71
plastics,1
plate,115
platebumping,1
plater,1
plates,18
plateto,1
platform,1
platinum,1
platter,6
play,5
plays,1
pleasant,1
please,18
pleased,7
pleasing,1
pleno,1
plenty,4
plethora,1
plexiglass,1
plug,26
plugged,47
plugging,8
plugs,1
plunk,1
plus,17
pluses,1
ply,1
pm,3
pocket,1
pockets,1
poco,1
point,32
pointless,2
points,1
poipu,1
poison,1
poisoning,1
poking,1
policy,13
polish,1
polished,1
pondered,1
poof,1
pool,2
poor,29
poorly,11
pop,18
popcorn,93
popped,7
popper,1
popping,21
pops,4
popular,1
por,1
porch,3
pork,1
porn,1
portion,3
portions,1
portland,1
pos,4
position,4
positioned,1
positioning,1
positive,6
positives,1
possibility,1
possible,15
possibly,6
post,8
postage,1
posted,2
posting,2
posts,1
pot,2
potat,1
potato,8
potatoes,12
potential,5
potentially,4
potholder,1
potholders,1
pots,1
potstickers,1
pound,4
pounds,2
pour,1
pouring,3
pours,1
powdery,1
power,148
powered,4
powerful,32
powerfull,1
powering,1
powerlevel,1
powers,2
practical,2
practically,3
practice,1
pray,1
prayer,1
precariously,1
precious,1
precise,1
precut,1
predecessor,1
predictably,1
predjudice,1
predrilled,1
prefer,3
preference,1
preferred,1
preforms,1
preheat,4
preheated,1
preheating,1
premature,1
prematurely,2
premium,1
prepaid,2
preparation,1
preparations,1
prepare,1
prepared,1
preparing,1
preprogrammed,1
prescribed,1
presence,1
present,4
presented,2
preset,7
presets,1
press,58
pressed,11
presses,3
pressing,13
pressure,5
presto,1
presumably,3
presume,1
presumptuous,1
pretend,1
pretty,32
pretzel,1
prevent,2
prevented,1
preventing,1
prevents,1
previous,34
previously,3
price,54
priced,6
prices,2
pricing,1
primarily,3
primary,3
prime,5
principles,1
print,3
printed,4
printer,1
printing,2
printout,1
prints,3
prior,9
pristine,1
pro,1
probable,1
probably,41
problem,80
problema,1
problems,33
problemthe,1
problen,1
procedure,1
proceed,1
process,25
processed,1
processes,2
processing,1
produce,4
produced,1
produces,3
producing,1
product,216
production,1
producto,1
productoh,1
products,31
profession,1
professional,1
professionalism,1
profit,1
profits,1
profusely,1
program,5
programmed,4
programming,4
progress,1
progression,1
progressively,1
promise,1
promised,3
promises,1
promising,1
promotion,1
prompt,1
promptly,2
promptness,1
prompts,1
prone,1
prong,1
prongs,3
pronounced,1
proof,8
prop,1
proper,3
properly,29
property,1
propped,1
propping,1
proprietary,1
pros,3
prospective,1
protect,1
protection,5
protective,6
protrusion,1
protrusions,1
prove,2
proved,1
proven,1
provide,10
provided,12
provides,1
providing,3
proving,1
provocative,1
prptected,1
pruchase,1
pry,2
ps,1
psychedelic,1
public,1
published,1
pucker,1
puddle,1
puddles,1
puedo,1
puffed,1
puffing,1
pull,14
pulled,11
pulling,4
pulls,1
punch,3
punched,1
punching,1
punctured,1
punctures,1
pungent,1
punt,1
puny,1
purcahse,1
purchase,107
purchased,126
purchaser,1
purchasers,1
purchases,4
purchasing,20
pure,1
purely,1
purpose,6
purposely,1
purposes,1
pursue,1
pursuing,1
push,54
pushbutton,1
pushed,9
pushes,3
pushing,9
put,97
puts,2
putting,6
pyrex,3
qa,1
qc,2
qt,1
qualities,1
quality,69
quantity,1
quarks,1
quart,1
quarter,1
quartzite,1
que,6
queens,2
quelled,1
question,3
questionable,1
questions,6
queue,1
quick,20
quicker,1
quickly,23
quicktime,1
quiero,1
quiet,16
quieter,4
quietest,1
quietly,1
quietness,1
quiets,1
quik,1
quirks,1
quit,35
quite,23
quits,1
quitting,1
quoted,1
rabbit,1
rack,8
racket,1
racks,4
radiation,3
radio,1
radius,1
ragged,1
rain,1
raise,1
raised,1
ramen,1
ran,20
rancid,1
random,7
randomly,12
rang,1
range,8
ranges,1
ranks,1
ranting,1
rapidly,2
rare,1
rarely,8
rate,6
rated,10
rather,15
rating,16
ratings,4
rats,1
rattle,3
rattled,1
rattles,4
rattling,9
rattly,1
rave,1
raw,4
rays,1
rca,16
re,3
reach,10
reachable,1
reached,10
reaching,1
react,1
reaction,1
reactivates,1
reactive,1
read,66
readily,1
reading,18
readjust,1
readout,1
reads,2
ready,9
reair,1
real,18
realidad,1
realign,1
realize,9
realized,7
realizing,1
really,135
realmente,2
reapplied,1
rear,2
rears,1
reason,46
reasonable,3
reasonably,3
reasons,4
rebate,2
reboot,1
rebooted,1
rebooting,1
rebox,1
rebrand,1
rebranded,2
recall,3
recalled,2
recalls,1
reccoment,1
receipt,13
receipts,1
receite,1
receive,16
received,71
receiving,6
recent,5
recently,13
recessed,1
recieved,1
recipe,4
recipes,3
recipient,1
recognition,1
recognize,1
recognizes,1
recomend,1
recommeded,1
recommend,86
recommendation,3
recommendations,1
recommended,13
recon,1
reconnect,1
reconsider,1
record,1
recorded,2
recording,3
recourse,1
recover,1
recovers,1
rectangle,1
rectify,1
recurring,1
recycle,2
recycling,2
red,4
redeeming,1
redenbacher,1
redesign,1
redirected,1
redness,1
redo,1
reduce,3
reduced,1
reducido,1
reducing,1
reduction,1
redundant,1
reenter,1
ref,1
refer,1
reference,4
referred,1
reflect,1
reflection,2
reflector,1
reflects,1
refrig,1
refrigerator,2
refund,66
refunded,6
refurb,1
refurbished,7
refuse,1
refused,6
refuses,3
refusing,1
reg,1
regard,1
regarding,6
regardless,3
regards,1
regift,1
register,3
registered,3
registering,1
registers,1
registration,1
regrads,1
regret,8
regretted,1
regular,17
regularly,4
regulations,1
reheat,32
reheated,4
reheating,18
reheats,1
reimburse,1
reimbursement,2
reinserting,1
reinstall,1
relations,1
relative,2
relatively,3
relatives,1
relay,1
release,5
released,1
releases,1
relegate,1
relevant,1
reliability,2
reliable,7
reliably,1
relied,1
relies,1
relieved,1
relish,1
relitive,1
reluctantly,1
rely,1
remain,3
remained,2
remaining,3
remains,1
remember,3
remind,1
reminded,1
reminder,3
reminders,1
reminds,1
remodel,2
remodeled,2
remodeling,1
remorse,1
remote,1
remotely,1
removal,1
remove,12
removed,10
removes,1
removing,6
rendered,1
rendering,1
renders,1
rental,2
reopen,1
reorder,3
reordered,1
reordering,1
reorient,1
rep,8
repack,1
repackage,2
repackaged,3
repacked,1
repair,54
repairable,4
repaired,11
repairing,1
repairman,1
repairs,1
repeat,1
repeated,2
repeatedly,6
repeating,2
repetitive,1
replace,66
replaced,39
replacement,75
replacementedit,1
replaces,2
replacing,10
replicable,1
replicating,1
replied,1
replies,1
replugged,1
replugging,1
reply,6
report,4
reported,5
reporting,2
reports,1
reposition,1
representation,1
representative,6
representatives,1
reproductive,1
reps,2
repurchase,1
repurchased,1
reputable,2
reputation,2
request,10
requested,7
requesting,2
requests,1
require,7
required,7
requirement,1
requirements,3
requires,15
requiring,3
reread,1
research,11
researched,1
researching,2
resell,1
reselling,1
resemble,1
resembling,1
resent,1
reset,24
reseted,1
resets,5
resetting,5
residence,1
residual,1
residue,1
resistant,1
resisting,1
resold,1
resolution,3
resolve,4
resolved,2
resolving,1
resonator,1
resorted,1
resources,2
respect,3
respectfully,1
respond,13
responded,3
responding,6
responds,1
response,20
responses,1
responsibility,1
responsible,1
responsibly,1
responsive,2
rest,8
resta,1
restart,2
restarted,1
restarts,1
restocking,2
restore,1
restricts,1
rests,1
resubmitted,1
resubmitting,1
result,10
resulted,1
resulting,3
results,5
resume,1
retail,2
retain,1
retainer,1
retaining,1
rethinking,1
retire,1
retired,1
retiring,1
retirn,1
retrieve,1
retrieved,1
retro,1
return,220
returned,79
returning,49
returns,7
reusing,1
revenue,1
reveries,1
reverse,1
revert,1
reverted,1
reverting,1
reverts,3
revido,1
review,59
reviewed,2
reviewer,2
reviewers,7
reviewing,1
reviews,92
revolution,1
revolutions,1
revolve,1
revolves,1
revolving,1
revues,1
rewrite,1
ribs,1
rice,4
rich,1
rickety,1
rid,9
riddance,1
ridiculous,11
ridiculously,1
riesgo,1
right,112
rigidly,1
rim,1
rimmed,1
ring,20
rip,3
ripped,4
ripping,1
rise,1
riser,1
rises,1
rising,1
risk,7
risks,1
rivets,1
rma,1
ro,2
roach,1
roaches,2
road,1
roar,1
roast,2
roasted,1
roasting,1
robinson,1
robot,1
robots,1
rock,1
rocked,1
rocks,2
roller,3
rollers,1
rolls,1
rona,1
roof,2
room,25
roomie,1
roommates,1
rooms,3
rosado,1
rot,1
rotary,1
rotate,7
rotated,1
rotates,4
rotating,20
rotatingarm,1
rotation,3
rotator,2
rotten,1
rough,1
roughly,2
roulette,1
round,8
route,2
routed,1
router,6
routine,1
routinely,1
